"Var1","Apical_Buds_0h_R2","Apical_Buds_0h_R3","Axillary_Buds_2h_R2","Apical_Buds_2h_R4","Axillary_Buds_2h_R1","Axillary_Buds_2h_R3","Apical_Buds_2h_R1","Apical_Buds_2h_R2","Axillary_Buds_0h_R1","Axillary_Buds_0h_R2","Axillary_Buds_0h_R3"
"A0A9D4YM69_PEA",20.1028616010808,19.6804437880179,21.0194446030856,20.282298207818,21.0194446030856,21.2796745541434,20.3864489668613,20.3667005942775,19.5826034888639,19.9366500512815,19.5569751451277
"A0A9D4YM88_PEA",19.8083906143339,20.0046902667349,19.6920674554958,19.8055165107147,19.6920674554958,19.5147610534989,20.0060192631074,19.6651640818942,21.8780530777495,20.8497800028584,20.1169634959053
"A0A9D4YM98_PEA",18.7462427324358,18.9318157395699,19.6156821589929,17.8210947741277,21.2744443724447,20.2780263476757,18.7949387782571,18.6946896000793,17.9213609465027,15.3252920831812,18.958699731005
"A0A9D4YMC1_PEA",17.9431120500781,18.3595016028501,18.8850901106043,17.9598397173699,18.8850901106043,18.6000503311808,17.7399941085973,17.7907622055474,20.1167917644779,19.8589992603758,19.9462599598054
"A0A9D4YMC3_PEA",17.9016955752579,19.1256084881421,19.1123205376803,18.5949270047418,19.1123205376803,19.0768989763826,18.7899268736929,18.8495144540557,20.0711617924962,19.6947504843496,19.5128160433614
"A0A9D4YMD1_PEA",20.7066258257166,20.4829406069888,19.7580958633242,20.6182799594914,19.7580958633242,19.5605433715464,20.6821298373942,20.5333363444651,20.8839941197426,20.2636823985114,20.2778044960231
"A0A9D4YMG3_PEA",23.9142936523223,23.6909279031759,23.8362194106825,24.275897217167,23.8362194106825,24.0589645284641,24.319688361669,23.9542710987255,24.6852506069652,24.8572358724376,25.269173404585
"A0A9D4YMH2_PEA",15.8684998399044,16.9871595836747,18.4312239943614,17.9643446022647,18.4312239943614,19.9984463302828,17.6285440554158,16.8786684275466,18.3321447812707,18.8299750439021,18.7862294713013
"A0A9D4YMK6_PEA",23.8121714564044,23.1973896881828,23.8922407381293,24.0547981036261,23.8922407381293,23.543170144487,23.7453961953172,23.8419593804635,24.938041826056,25.0468880677489,25.1312447553286
"A0A9D4YMM2_PEA",25.8766911569069,25.8133708249184,23.186664507774,25.553969497103,23.186664507774,23.7791074003483,25.6739702816204,25.5774197670722,21.786056357012,22.1893965221845,22.4420031522938
"A0A9D4YMM9_PEA",16.6075475138729,18.2229155541577,17.2398922128464,17.5997644690682,17.2398922128464,17.0723917207091,17.8644468453704,17.3674184754068,14.385521178942,14.5625357166684,15.6679612875181
"A0A9D4YMN5_PEA",19.3299468946173,19.7184715620696,19.5207030739816,19.4237385523929,19.5207030739816,19.4586367977344,19.4838608350181,18.9813025854364,18.1485547751372,17.8875035617885,18.6888517293894
"A0A9D4YMQ1_PEA",19.5179195815696,20.1089478268965,19.8204984744889,19.6910305364552,19.8204984744889,19.9171281225156,19.8272389673147,19.8999181273187,20.6261943298109,20.6292978616906,20.8447239122111
"A0A9D4YMQ2_PEA",19.2901566967413,18.8179100093202,19.2937310944731,19.5108946443887,19.2937310944731,19.3066655888858,19.0972279220034,19.4728158272835,19.9847528469774,20.1453614518065,19.9027587122671
"A0A9D4YMT2_PEA",23.6849069501034,23.973677220725,23.8797136903335,23.8262156724515,23.8797136903335,23.4531759772556,24.2253113147909,23.7378421556012,24.5555741080295,24.8246768073917,24.5614474087787
"A0A9D4YN14_PEA",20.3484224246602,20.2514513876678,20.8271951656644,20.366591861666,20.8271951656644,21.0060151133072,20.4663752708646,20.7073377679357,18.5026334092188,19.1940683902195,19.1797323530993
"A0A9D4YN34_PEA",18.7116153943315,19.0861742283061,18.7312717549028,18.9863275401591,18.7312717549028,18.8312295506547,19.2046277779328,18.833070924858,19.7373460795922,19.5868422910296,19.3414900377566
"A0A9D4YN39_PEA",19.1010979565075,18.6919397179034,20.3739292483813,18.9657505201353,20.3739292483813,20.4906189273598,19.3935873532666,19.2759252809658,21.0496773619655,21.2116768138234,20.8724984457334
"A0A9D4YN92_PEA",17.7871171800716,17.1430922665314,21.2514078931344,18.7392744627721,19.3075521450341,20.3413802771853,19.9786262353585,19.184066577424,17.3148267978487,17.5549105937158,17.4206122239623
"A0A9D4YNH0_PEA",19.0018772939715,19.1135047257137,20.1349009505225,18.1892287483485,20.1349009505225,20.8090388169008,18.8518936448113,18.8065358288599,21.6101351804178,22.6062525193457,22.6317998248643
"A0A9D4YNT1_PEA",19.2158755329353,19.4822375158108,18.227347697354,18.8378568334879,18.227347697354,17.6417675736431,19.0784212368134,18.5578199972765,18.0018005118915,17.8878325103831,18.7161480699912
"A0A9D4YNY4_PEA",19.4428879568086,19.6017890207481,20.3413891025373,19.6516467139105,20.3413891025373,20.1026307970199,19.6054167032646,19.5987578349138,20.2108078817054,20.2295202896044,19.906102107635
"A0A9D4YNZ4_PEA",20.4862023343354,20.6249956216517,19.5162511044156,20.7868077147977,19.5162511044156,19.3105983274875,20.6357826653424,20.6171546026213,19.341065769219,19.0022849485047,18.9252609806496
"A0A9D4YP09_PEA",20.2165290225029,19.9281161690913,20.3404095493002,19.9931948766568,20.3404095493002,19.6878248757985,19.9765974131323,19.8285703811838,21.2327025466065,21.7457110076872,21.3073102059938
"A0A9D4YP75_PEA",19.4580566120742,18.3928643029916,20.6260888966771,19.4035782622468,20.6260888966771,20.6700707801853,19.6625570455722,19.4006301950614,21.3464892181373,20.7212288777139,20.9838827552121
"A0A9D4YP99_PEA",22.5094065755008,21.5192159500278,19.3781847942678,21.1392102932044,19.3781847942678,19.8888255128643,20.5613836377035,19.2502441166515,17.7086192276618,18.0113967505238,18.2401365724767
"A0A9D4YPC1_PEA",19.6403355907154,20.1154138726786,18.7801616318177,19.513890761325,18.7801616318177,18.7775762712985,19.5364899283369,19.7124750343272,19.1917846392135,18.8468307782518,18.6500417157299
"A0A9D4YPF3_PEA",18.4294425711861,18.2503100024532,17.8615582045809,18.7082566768328,17.8615582045809,17.7152468274798,18.8833043099627,18.5421166717123,19.4145215200943,18.7487528517722,18.6933821996234
"A0A9D4YPN4_PEA",16.1544844526455,18.0416630029373,17.9013759184175,17.2445679698984,17.1289283700691,19.8556627484709,17.2693081621992,17.331807064936,16.5127311498233,15.5866364108434,15.1107447916207
"A0A9D4YPW3_PEA",20.9802186238064,20.8358876701147,20.6123164047744,21.2162436981644,20.6123164047744,20.5535914419089,20.4410627791708,20.7615994151728,19.627443755104,20.0302929845872,20.0209085491221
"A0A9D4YQ55_PEA",20.09332681325,20.7488880989884,20.5930029748208,19.9619164422246,20.5930029748208,20.509498385623,20.4997781499812,20.368847124874,21.3421216517273,21.6116201476637,21.4563819351692
"A0A9D4YQB8_PEA",18.4627646899208,18.6804326742378,18.726589094102,17.6808407976809,18.726589094102,18.7837727675194,17.6092507275587,17.6545918945111,18.0494560890326,18.0961250470868,17.780999214354
"A0A9D4YQC0_PEA",19.6957475096854,19.8788037527974,19.0813328935529,19.4519252882666,19.0813328935529,18.8278712559726,20.0156134385979,19.7578976547807,19.1172560379369,19.0111654793764,18.8899119771169
"A0A9D4ZRP3_PEA",19.9721046367471,19.2438121954614,19.9633690249307,20.7387387692287,19.9633690249307,20.7082148317412,21.0127052361146,20.7570976873685,21.2462109589919,20.9038303840588,20.784808136211
"A0A9D4ZS65_PEA",20.592515600252,20.5873857959092,19.3732934859257,20.256483100528,19.3732934859257,19.6154750830025,19.7288678367717,20.3685248451966,18.8034732136129,18.8048556915968,19.0254002744765
"A0A9D4ZSD8_PEA",19.1971233529055,19.2533431533555,19.4004860513874,19.3394678467009,19.4004860513874,19.5431916915574,19.4247212212391,19.1091669986348,19.7216632748354,20.1139112205189,20.0226038710125
"A0A9D4ZSE2_PEA",20.4882018622714,20.6098000551136,20.7972509168031,19.9499617766788,20.7972509168031,20.5761497312159,20.5158588674924,20.2797393999844,21.1347643371644,21.8661201426962,21.7121444155852
"A0A9D4ZSK1_PEA",15.6926130749175,17.3674536600429,19.3152312993197,19.1469734758069,19.3152312993197,18.9211794640072,17.2003036721688,17.1325315008076,18.6514968819641,18.7647850904109,18.7739858967047
"A0A9D4ZSK3_PEA",19.5096890933455,18.7493858582187,20.107988188057,19.0312690825686,20.107988188057,19.8374589728987,18.8232051746811,18.9723883451038,20.4575250996035,19.9339181196581,19.8121841827785
"A0A9D4ZSL4_PEA",18.6041033211305,17.892322550418,19.8282328684348,18.8608830557245,19.8282328684348,19.2447662534585,18.6782812994097,18.9905443406894,18.1217954337797,17.8208772628035,17.7435935497028
"A0A9D4ZSV2_PEA",19.4178665638684,19.1209312181018,18.077994863909,19.0917864896293,18.077994863909,18.2515487210972,19.0870652878431,19.1032013917457,19.0614376995075,18.5928476498821,18.7995253373382
"A0A9D4ZT27_PEA",18.5491988403985,18.9834768129662,19.1537548645489,18.3294367288123,19.1537548645489,19.2261164091262,18.4166610400093,18.1309367434873,17.5186503315926,17.6110882566715,17.5991826458671
"A0A9D4ZT56_PEA",12.7991805911834,15.7198585886442,17.9640046027557,16.6759414138289,19.5066676245903,16.6072891569713,17.3176563029336,17.5528209597596,18.116926288992,18.2192426056181,18.2775714042636
"A0A9D4ZT80_PEA",21.1227141829021,20.7712664782473,19.8067318251831,20.7188403185253,19.8067318251831,19.4102021578826,20.9958940856389,21.1363442085039,19.5010050463096,19.5433015247652,19.1052649884239
"A0A9D4ZTD7_PEA",20.8222754256524,20.8529442882449,21.1942302257111,20.9810800551136,21.1942302257111,21.0294924429843,20.7270508579582,20.634815661895,21.5724003044268,21.7555933197097,21.8792567748765
"A0A9D4ZTI1_PEA",18.1561129513042,18.1548536370556,18.2252616167579,17.9533278704605,18.2252616167579,18.6470997547088,18.0918498211509,18.1720982543586,17.0776782465678,17.867691984062,17.720683390032
"A0A9D4ZTJ1_PEA",19.7698162195757,19.8850842086399,18.3005826921791,19.5306080146527,18.3005747501764,18.6778953191851,20.0638817951109,19.2491504068423,17.3987818012578,17.9707473148222,17.7951480129039
"A0A9D4ZTM9_PEA.1",18.5280023279054,17.3077328130731,20.9910442505872,23.4992438544408,21.6057871365828,22.5138304337368,23.3454808279953,22.0236932688265,20.6540330042472,21.7638054375579,21.5571628349138
"A0A9D4ZTU3_PEA",19.39009784325,19.0669536482721,19.9411988049144,19.0473015935035,19.9411988049144,20.3023598742008,18.5459551933901,19.1789813093995,21.2495990647142,21.6025128449467,21.7696934945537
"A0A9D4ZTU8_PEA",24.0266195737073,23.4205694425898,24.7431022453678,23.6950131010683,24.7431022453678,24.3546408680762,23.3362949104751,24.0658084634352,20.8084005891572,20.8236345759933,21.2213666308911
"A0A9D4ZTV1_PEA",19.0575791952162,19.0714491956587,20.4302960019904,18.8362371089543,20.4302960019904,20.0228818058021,19.2283859729327,18.946865371822,19.3341842538731,19.168536380632,18.9596126445791
"A0A9D4ZTV3_PEA",19.7003138352634,19.68600748565,18.81505933017,19.8942612326306,18.81505933017,18.6659034960968,20.2112588646293,19.9851309527617,19.80451535852,19.768976355548,19.9085810598332
"A0A9D4ZTX8_PEA",20.1604940237048,19.8491572455327,18.712374285912,20.2937334481639,18.712374285912,19.2940231887994,20.4108457648717,20.1812584435715,17.9461475650992,17.5551122960616,17.471733552214
"A0A9D4ZTX9_PEA",19.636210851943,19.3349246010215,17.478018212886,18.4474368857938,17.478040728325,17.4504194138449,18.3991547997999,18.7262837360922,16.8915202138116,17.12759817999,17.5057640216545
"A0A9D4ZTY5_PEA",20.7829553542057,20.6151984986331,20.4323921501253,20.9187976590707,20.4323921501253,20.5640781731488,20.7327635610108,20.8639447416905,21.4404099064829,21.1403989333886,21.1849475652265
"A0A9D4ZU04_PEA",20.8237602610166,20.6292707916784,22.0793991571899,20.8371350301759,22.0793991571899,22.1941549626508,21.1308739293811,21.0756086236311,21.9128064006808,21.9584867423198,22.0791612292385
"A0A9D4ZU44_PEA",23.004421890692,22.4344425407089,20.9122881625784,22.8205817998925,20.9122881625784,21.2499833581469,22.4924707688516,22.7175316000929,20.994629684011,21.3076862823885,21.3791427097962
"A0A9D4ZU54_PEA",15.8593546587678,16.4394585190789,14.4119402256126,14.5858425816052,14.026003738262,13.6060179634573,12.8791079204065,15.1407568945214,16.1413311985659,16.0122906503309,15.7169187526562
"A0A9D4ZU95_PEA",19.8056895831545,19.8926753476968,20.0229043579744,19.6694921481859,20.0229043579744,20.2936666677915,19.4895632639003,19.778474393178,20.5152719534766,20.6428379387924,20.4056300711428
"A0A9D4ZUA9_PEA",17.9693444396975,17.7071024906305,14.8227060567646,17.7876275452372,16.296417140394,15.8891878437042,17.881480155511,17.746623442367,19.7262607781142,17.9713271453837,17.1661134037707
"A0A9D4ZUE2_PEA",17.9290703955643,18.3629313594849,17.5719070422119,17.5095988132253,17.5719070422119,16.5999409558673,17.325500843156,17.4366537953353,18.1728801479841,18.4575875634334,18.2590854172827
"A0A9D4ZUE7_PEA",20.2455066144403,20.0144890934416,19.2973430603065,19.8143089264837,19.2973596278372,19.2282065161399,19.7803560186287,19.849598165445,19.4447437916514,19.2696268154866,19.4199379636461
"A0A9D4ZUG0_PEA",19.0434528602795,18.151851289533,18.4928874502924,18.5240112927028,18.4928795980814,18.5062692978631,18.3598347628797,18.7892761469518,17.0649597835439,17.0000076895272,17.0424680718582
"A0A9D4ZUH9_PEA",17.8648913770562,18.1546318123187,18.4663117973599,17.8904989626616,18.4663117973599,18.9360935944277,18.4280914866431,18.3892552024623,20.1118577746672,19.9036504285054,20.1488891263196
"A0A9D4ZUK0_PEA",18.2076535419914,19.3461863457283,20.5508273592732,17.7131251284402,20.1255740072495,19.4795197169222,17.5757782479103,17.9634240171799,20.1481811489939,20.2233913081431,20.2020478292687
"A0A9D4ZUL7_PEA",20.4918083444656,20.9326723595806,20.6093096461286,20.5457680848278,20.6093096461286,20.6669891609772,20.8029861370274,20.5549178245572,19.8984604054422,20.1463870101824,19.9432055166439
"A0A9D4ZUM9_PEA",18.3362047423303,18.6117739265677,18.9237588826594,18.7106052045293,18.9237588826594,18.93708048513,18.3326594663714,18.357611561578,17.7400100663243,18.1811233178766,18.1248799994361
"A0A9D4ZUQ4_PEA",19.4090034535392,18.9221198265394,17.7926907901617,18.8465052119956,17.7926907901617,17.2976857413346,19.463293984896,19.2126633576866,16.9651378944732,17.1743172354564,17.018119271832
"A0A9D4ZUQ6_PEA",21.1732236202396,21.7182170632574,20.4661340384506,21.2156197433899,20.4661340384506,20.5818583878742,21.4374628999164,20.9533832610597,19.5704538657811,18.9313723955876,18.9601705970484
"A0A9D4ZUU2_PEA",19.9975327173083,19.9321308773336,21.9316954405937,20.7230192635158,21.9316954405937,21.7661208389666,19.6986273468085,20.2511578221583,20.5260742039727,21.3654679366148,21.4306932595984
"A0A9D4ZUY2_PEA",17.1528517442712,16.6133181342183,17.5860517953547,17.2165618684365,17.5860517953547,18.0912471249616,16.6188119539523,17.5939498877058,16.7336112332863,16.7967243893181,16.8046367727279
"A0A9D4ZV45_PEA",15.0216350692621,14.9587785168915,19.114798436985,17.5940322664216,19.114798436985,18.693766120896,17.0007628437009,20.8479926401442,19.8043159717865,19.6110013554171,19.4890024197147
"A0A9D4ZV49_PEA",17.6021605468256,18.8376985579033,15.878317191546,18.3926069747134,17.942505011069,15.5617656482452,17.1736220617015,17.533180401678,18.2888389261682,18.7105165393034,18.9088649771532
"A0A9D4ZV57_PEA",22.6081632727211,22.3863790551918,22.0164413196665,22.7718124531576,22.0164413196665,22.0375879535798,22.5313455462342,22.4451202510104,22.1172357923613,21.7733259538747,21.5270904971829
"A0A9D4ZV79_PEA",19.0836977544054,18.9670746018855,20.6581899019402,18.9984491446501,20.6581899019402,20.3844117642786,19.3462335545226,18.8972916454733,19.0394055193231,19.6950424643227,20.0040946179913
"A0A9D4ZVC3_PEA",20.6742111742465,20.5079772818323,18.5547482207439,20.2026272994009,18.5547482207439,19.5640289019654,19.2828112481863,19.1306612051406,18.2953057789183,19.1818084423009,19.0613410280172
"A0A9D4ZVE7_PEA",22.7217526533578,23.0566110324,23.0718103916423,22.8965291087094,23.0718103916423,22.8291838436889,23.2607266771447,22.6818659253164,17.8828972815402,18.0949252048745,20.509046168745
"A0A9D4ZVF1_PEA",20.6805220934138,20.3749317547058,21.4931832131171,20.8602093098062,21.4931832131171,21.2312215315142,20.698683025315,20.5456826693195,21.3674623297852,21.7120835122354,21.6483064919807
"A0A9D4ZVG3_PEA",19.7715165259303,19.1608972747301,21.6483618504839,19.9283805870616,21.6483618504839,20.6890312872858,19.5017502044716,20.0819128058979,21.2468654238519,21.6401400704692,21.7734036687693
"A0A9D4ZVI2_PEA",17.7867793144782,17.3777736847474,18.6664073082713,17.8917034981723,18.6663867472276,18.5450314861211,17.9066355118506,17.9698544121097,18.1072665666469,17.90741270783,17.8355225736938
"A0A9D4ZVL1_PEA",20.0500113782843,19.486127112458,17.5456921723803,19.4846003132057,17.5456921723803,18.3599223557751,19.1964995614219,19.5891535249992,18.8447609375241,18.2469234484454,18.1484445033761
"A0A9D4ZVL3_PEA",19.7484948054389,19.887140672787,20.2305649258978,20.242254032001,20.2305649258978,20.5479586032337,19.9754698018458,20.0489567884849,19.3473542402499,19.2381815743098,18.4603301850294
"A0A9D4ZVL3_PEA.1",19.622075371111,20.2713311233697,18.9416931158308,20.2870609589901,17.6109875582071,16.7088825600919,20.8837650962477,20.958262825375,20.2241768196619,20.8608935209423,21.1598310632379
"A0A9D4ZVN5_PEA",21.1273300364759,20.9217897427309,21.4591033582576,20.7776687265145,21.4591033582576,21.6516374531214,20.6833836910734,21.1559213732161,22.0373955349855,22.6294757467626,22.8356867564024
"A0A9D4ZVP5_PEA",18.6264790211077,19.1988274587713,18.8207331092097,18.480814896238,18.8207331092097,17.8769259410029,18.6490294127883,18.9545405307711,17.6787111087581,18.0441553608226,17.7510610983409
"A0A9D4ZVR0_PEA",17.7639455382689,17.5631182604123,18.6595460080099,18.0760188995386,18.6595460080099,18.3907422685866,18.0719437686988,18.4926573412753,17.2751748477708,17.1070736006707,17.759710621736
"A0A9D4ZVY5_PEA",22.447191179055,22.3637631977109,20.5685457276227,22.1613820293215,20.5685457276227,20.5953629649258,22.2173132535878,21.9514815516121,20.636502665367,19.5748169129609,19.2592624939967
"A0A9D4ZVZ0_PEA",19.7079387255498,19.435339033754,21.045270234273,19.569529558977,21.045270234273,20.4730100609478,19.7122833098645,19.7635830872484,21.8873983557867,21.7438297470479,21.596694148148
"A0A9D4ZW21_PEA",21.153425750707,19.932407167276,19.5017813592613,20.5354381328504,19.0924613366066,22.7124481050115,20.8340322340961,20.6474644896551,22.74979180415,23.5757072054484,23.7913907441762
"A0A9D4ZW25_PEA",19.1325962853866,18.501389975971,19.0568588332577,19.2188190904588,19.0568588332577,19.1538707004973,19.3129510666205,19.396972926436,19.4987466683291,20.150563632957,20.0628742518274
"A0A9D4ZW27_PEA",22.094792832249,22.0654908066724,19.9193725236946,21.8079665068476,19.9193725236946,20.1163558306634,21.6364830423135,21.3129304867732,21.5333917951165,21.880487700961,22.0297530330991
"A0A9D4ZW94_PEA",20.0950223148031,20.0926755077467,19.9759477287444,20.5623237982176,19.9759477287444,20.3737600300412,20.1846532679105,20.2238258401871,21.0028012138382,21.8147680825223,21.509897673927
"A0A9D4ZWC9_PEA",20.41668444193,20.4003214053611,21.4813216541565,20.8373657488517,21.4813216541565,21.367567602253,20.3869830598258,20.9496985234004,22.412583748275,22.8450788014924,23.1033570391831
"A0A9D4ZWD0_PEA",18.6512781193933,17.7662094430593,17.5286566275625,18.8021284706583,17.5286566275625,18.0205531056319,18.4273138050299,18.2345246647068,18.8859833050268,18.8643883367495,19.3487382735998
"A0A9D4ZWD6_PEA",25.2482968302679,25.2667722142449,25.281000781048,25.2640146643358,25.281000781048,24.954998927104,25.4044625548353,25.1522971608804,26.1549275851985,26.2130590641187,26.2033826978074
"A0A9D4ZWF0_PEA",20.4668445271244,20.8128170328938,20.9886626592394,20.5560065091837,20.9886626592394,20.7869644269193,20.3931578761187,20.9317664323583,21.9376436846551,21.4536039191364,21.6687200255521
"A0A9D4ZWG0_PEA",18.2175454542395,18.3049850995714,17.687563747618,18.0411270833866,17.687563747618,17.8850385458852,18.0696859438376,17.8282100819958,18.6624830992222,18.5815648540997,18.5988222598686
"A0A9D4ZWH3_PEA",22.1826284343435,22.1390644105067,18.8944476339648,21.7803499276847,18.8944476339648,19.5919707405741,22.1264248885986,22.1086346247105,19.4145685924598,19.6619309387673,19.5867312188209
"A0A9D4ZWH5_PEA",19.5306678529411,19.678904409653,18.6565566709678,19.9800557678722,18.6565566709678,19.1403879375195,20.0290275583806,19.5657907667927,17.4314737735178,17.70999020831,17.9004934590738
"A0A9D4ZWI0_PEA",19.467613667265,19.5962424223752,18.7404751015726,18.7437374981423,19.0826527020788,17.7075028214522,19.0610260653887,18.6230060108469,20.5263539155798,19.5427838888488,20.6256850599617
"A0A9D4ZWI4_PEA",20.1414998983982,19.6621571010567,18.3154451025746,19.4125671953234,18.3154451025746,18.1474762004945,19.5033699550219,19.6209781347422,19.0723990012788,18.7099347938604,18.7121708755844
"A0A9D4ZWJ8_PEA",18.4149528055669,19.3834496545078,18.3391685003627,17.9124351925951,18.3391685003627,18.6584686745441,18.9482045897569,18.3152389440888,17.4405081545808,16.814016099882,16.6903547053793
"A0A9D4ZWK6_PEA",21.5299713217347,19.481064816845,19.7581654370085,19.4282122376647,19.7581654370085,20.1287676917856,19.0024889957656,19.015786065883,18.4851104466835,18.3766494339223,18.3053704834655
"A0A9D4ZWM2_PEA",20.1529851375976,19.9011052049397,19.7448980365559,20.1248738355827,19.7448980365559,19.7831846739055,19.7626366365847,20.1770203713023,18.2443887935025,18.6460480481705,18.9271399829268
"A0A9D4ZWR4_PEA",16.476057880259,15.4856940080211,16.6115700542853,18.4908629241585,16.345609363243,16.8434723951677,17.9825022631071,18.3644633434684,16.9414449789969,16.7433606840534,16.5313790954105
"A0A9D4ZWT5_PEA",17.0745889416287,17.1780049083405,18.4138560352709,17.7097321510157,18.4138560352709,18.3758836808321,17.7942915303464,17.6924913546777,16.3168026907853,16.7980916252547,16.5417850090364
"A0A9D4ZWU1_PEA",20.9078487755739,20.9024125470706,21.7127013222537,21.5401689229137,21.7127013222537,21.84457530551,21.2348252277623,21.1440257622446,18.4710250219185,19.4214835437865,19.3117743712994
"A0A9D4ZWU4_PEA",18.6970862104271,18.9800572267071,19.7808957933031,18.5427060687696,19.7808957933031,19.7518272074563,18.5892591187854,18.3002831592047,21.1765140986875,21.2215322541809,21.4585099423097
"A0A9D4ZWV8_PEA",18.8034963065601,18.7624580068682,18.5225793897085,19.1744066896703,18.5225793897085,19.0972660396078,18.1712991546751,18.8798696402357,19.4249035763696,19.9739366673463,20.3180901455776
"A0A9D4ZWY9_PEA",18.9777726230205,19.0174511228495,19.9399459679024,19.22682462,19.9399459679024,19.8688279806072,18.7931541966849,18.9765338560096,19.4510935270525,19.1486900293062,19.0922152941044
"A0A9D4ZWZ6_PEA",19.5666898455586,19.9339303451785,20.2594238899678,19.6117215054881,20.2594238899678,19.9130386933166,19.6376953441785,19.4585765669576,19.501279892229,19.4897770521534,19.112550928959
"A0A9D4ZX40_PEA",19.0583446615016,18.9010157638244,18.86207056626,18.291922923318,18.86207056626,19.034944380291,18.7092449147754,18.8754477522128,20.0356046579342,19.6238649549599,19.696565690583
"A0A9D4ZX70_PEA",21.8985106717532,21.7851955377233,22.9710119425006,22.8907854894951,22.9710119425006,23.0855181719566,22.2968379400142,22.2262345556143,22.4492370342626,22.8104158494758,22.6501695994749
"A0A9D4ZX73_PEA",20.4537353806031,20.4753537412338,19.7083830018994,20.3999790412814,19.7083830018994,19.5153428537727,20.21824335239,20.4650591917055,21.8389088609746,20.8081134690741,20.8101272469134
"A0A9D4ZX84_PEA",20.9608873921751,20.4453008767878,20.1495960843784,21.1579953847598,20.1495960843784,20.4191283868904,21.1481882426578,21.402547834994,21.0424837927612,21.3245491521209,21.5477373215038
"A0A9D4ZXB5_PEA",18.4163887600325,18.0058348935378,18.5796062487506,18.4557832908732,18.5796062487506,18.4232758843944,17.9652028988349,18.4235858685806,19.2735718963295,19.5660378107534,19.6872134422328
"A0A9D4ZXE9_PEA",19.3497722649981,19.3811238543522,20.1607374402418,19.6373406825774,20.1607374402418,20.5697331647854,19.5520959591965,19.7619368625818,21.2058933164126,21.1421014537521,21.4591991176217
"A0A9D4ZXN5_PEA",14.8224110298063,14.8086978219618,16.2608277803803,18.1438067887564,16.3954149704427,14.6138108742772,17.951765289566,18.638322076979,18.1018453408022,17.2459628524808,16.8963160047928
"A0A9D4ZXQ3_PEA",18.4151526433642,18.1820801142689,18.6663574502654,18.3019280690664,18.6663574502654,18.1472554986998,17.9904984303976,18.4947518954428,19.4375438994746,19.3304647579147,19.1724653405413
"A0A9D4ZXV3_PEA",22.5235001054804,22.3102837445886,22.0496545248771,22.5802422598652,22.0496545248771,21.8783217520864,22.8870312268914,22.6605793508608,22.8605136196121,22.8587239218573,22.843836381189
"A0A9D4ZXX3_PEA",20.3116590979301,20.4247221519461,20.8292194349479,20.6302535318271,20.8292194349479,20.8020903503156,20.5335511767103,20.515044206827,21.4699846803292,21.5726548938912,21.2754718818541
"A0A9D4ZXX7_PEA",21.9090507048472,21.5068537794195,18.0514977000956,21.0361170238333,18.0514977000956,18.9233982265299,21.3313737940342,21.3839933531157,19.2286569980777,17.3245027308138,19.2574364058804
"A0A9D4ZY36_PEA",21.3149364114429,21.1201448457844,19.5709413154456,21.0270365673512,19.5709413154456,19.8373746286077,21.0760579400115,20.9050580130973,19.9429453995181,19.9955235458728,19.9217295466166
"A0A9D4ZYA0_PEA",18.6757556952345,17.8697553462211,20.3098738306278,17.6455003757833,20.3098738306278,18.5022564422489,16.873849606281,16.6861690542325,18.204592637466,17.8257511630011,17.8406165696781
"A0A9D4ZYB6_PEA",18.9592722444249,18.9795618293636,19.4530345872381,18.9894438551294,19.4530345872381,19.7408937905327,19.6303761325365,19.3763659860211,20.8738699024689,20.3977707466537,20.3057134354301
"A0A9D4ZYC8_PEA",18.916641533504,18.7510299864961,18.6916174250171,19.0651089854572,18.6916131753655,19.5514335002658,19.1775062663224,19.1174809780934,17.6298947652205,17.7771544192654,18.1236485809563
"A0A9D4ZYD7_PEA",17.2017468742278,17.9319663825682,17.5345330257381,17.6371261655141,17.5345675577798,17.4609836104491,17.5880351573902,17.2957011899993,16.7653681275422,16.5403159306233,16.561713161513
"A0A9D4ZYH8_PEA",17.8186532442409,18.307017291042,18.0069718629438,17.4775334061651,18.0069739031983,18.4407103202281,18.1541705779028,18.3380423676426,15.8701756943849,14.9247443506484,14.9046096680916
"A0A9D4ZYN1_PEA",19.0856770382687,19.443259124471,18.9883558183274,19.059482579354,18.9883558183274,18.9721329946995,18.710922177322,19.1729013182683,17.3795131956132,17.4535932813969,18.1249565601326
"A0A9D4ZZ03_PEA",18.4596643215993,17.9278038766392,17.9343295023222,18.1113083904754,17.9343295023222,18.499821333599,18.0655312928069,18.0849761352583,19.5996308427944,19.1190594316136,19.0518719122128
"A0A9D4ZZ32_PEA",19.8888402521269,19.5429261357719,19.9886110939,19.9950240392282,19.9886110939,19.7775044711884,20.0778298025003,20.0203552056414,21.3874215957912,20.9769513059607,21.2319179298499
"A0A9D4ZZE9_PEA",18.9366337172569,19.1104373668983,19.8928780203797,19.3069266072366,19.8928780203797,19.6441438242985,19.2737817231942,19.210848824666,20.801676441954,20.9229178065854,19.5881587137231
"A0A9D4ZZP0_PEA",18.2020965379595,18.4804336463529,20.0137105210359,18.4494286947202,20.0137105210359,19.7789676085346,18.904106260141,18.7588754738019,20.6545113943726,20.3414854939073,20.4039201490687
