"name","ID","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.val","Axillary_Buds_2h_vs_Axillary_Buds_0h_p.adj","Axillary_Buds_2h_vs_Axillary_Buds_0h_significant","Axillary_Buds_2h_vs_Axillary_Buds_0h_ratio"
"A0A9D5AUZ4_PEA","A0A9D5AUZ4",0.000271638915272663,0.00426,TRUE,1.09
"A0A9D5AVA2_PEA","A0A9D5AVA2",0.000279432768911354,0.00429,TRUE,-1.41
"A0A9D5AVA3_PEA","A0A9D5AQ99",0.000583286185051875,0.00684,TRUE,-2.27
"A0A9D5AVK0_PEA","A0A9D5AVK0",0.00149132671631518,0.013,TRUE,-0.737
"A0A9D5AVR1_PEA","A0A9D5AVR1",0.00136119498904246,0.0122,TRUE,-1.46
"A0A9D5AW65_PEA","A0A9D5AW65",2.07882805524589e-07,7.55e-05,TRUE,6.57
"A0A9D5AWB0_PEA","A0A9D5AWB0",0.000491659243864096,0.00615,TRUE,-1.3
"A0A9D5AWC5_PEA","A0A9D5AWC5",0.000172029603181723,0.00323,TRUE,0.962
"A0A9D5AWD8_PEA","A0A9D5AWD8",8.556558691247e-07,0.000137,TRUE,2.59
"A0A9D5AWI5_PEA","A0A9D5AWI5",3.48403134373432e-09,6.29e-06,TRUE,-5.53
"A0A9D5AX33_PEA","A0A9D5AX33",0.00369529614626542,0.0248,TRUE,-1.41
"A0A9D5AXA6_PEA","A0A9D4WGE8",0.00194358555572488,0.0156,TRUE,-1.61
"A0A9D5AXF6_PEA","A0A9D5AXF6",0.00611914834206378,0.0356,TRUE,0.732
"A0A9D5AXP8_PEA","A0A9D5AXP8",0.00200231325115404,0.016,TRUE,0.749
"A0A9D5AXQ4_PEA","A0A9D5AXQ4",0.00662596353786542,0.0374,TRUE,2.31
"A0A9D5AY48_PEA","A0A9D5AY48",0.00435068341058877,0.0279,TRUE,-0.737
"A0A9D5AY70_PEA","A0A9D5AY70",3.9563546379881e-06,0.000325,TRUE,1.79
"A0A9D5AYH3_PEA","A0A9D4XPI8",0.00513083510956815,0.0313,TRUE,-0.816
"A0A9D5AYL7_PEA","A0A9D5AYL7",3.53496978165869e-05,0.00123,TRUE,2.16
"A0A9D5AYM5_PEA","A0A9D5AVY4",7.64739527610945e-07,0.000137,TRUE,2.31
"A0A9D5AYP6_PEA","A0A9D5AYP6",0.00224111697763219,0.0173,TRUE,-0.615
"A0A9D5AYQ2_PEA","A0A9D5AYQ2",4.68968337461783e-06,0.000369,TRUE,-2.11
"A0A9D5AYV7_PEA","A0A9D5A301",0.00186583190564271,0.0152,TRUE,-3.33
"A0A9D5AYW5_PEA","A0A9D5AYW5",0.00725352073430255,0.0396,TRUE,0.669
"A0A9D5AYX4_PEA","A0A9D5AYX4",5.72998271134409e-05,0.00169,TRUE,-1.61
"A0A9D5AYY9_PEA","A0A9D5AYY9",0.00252184657197269,0.0188,TRUE,-1.2
"A0A9D5AZ06_PEA","A0A9D5AZ06",0.00996185218746443,0.0498,TRUE,-0.685
"A0A9D5AZA6_PEA","A0A9D5AZA6",0.00273214599831623,0.0199,TRUE,-0.835
"A0A9D5AZM9_PEA","A0A9D5AZM9",8.44529949646409e-05,0.00217,TRUE,-1.35
"A0A9D5AZP6_PEA","A0A9D5AZP6",0.00523694967117232,0.0317,TRUE,0.951
"A0A9D5AZR6_PEA","A0A9D5AZR6",0.000481791268749032,0.00608,TRUE,1.69
"A0A9D5AZX0_PEA","A0A9D5AZX0",0.00433085228464351,0.0278,TRUE,0.906
"A0A9D5B016_PEA","A0A9D5B016",9.76613421616531e-05,0.00235,TRUE,-3.55
"A0A9D5B031_PEA","A0A9D5B031",0.0020624272374988,0.0164,TRUE,0.91
"A0A9D5B032_PEA","A0A9D5B032",0.000352490224998744,0.00503,TRUE,-0.943
"A0A9D5B0D3_PEA","A0A9D5B0D3",0.000137490284222698,0.00285,TRUE,-1.3
"A0A9D5B0U7_PEA","A0A9D5B0U7",0.000418411585728434,0.00557,TRUE,1.58
"A0A9D5B0W0_PEA","A0A9D4XTA7",1.73443911687268e-05,0.000797,TRUE,1.43
"A0A9D5B1F9_PEA","A0A9D5B1F9",1.48096308082181e-05,0.000712,TRUE,-1.85
"A0A9D5B1M3_PEA","A0A9D5AFL5",0.00459744986802006,0.0289,TRUE,0.957
"A0A9D5B1R4_PEA","A0A9D5B1R4",0.000181175885274308,0.00329,TRUE,0.955
"A0A9D5B1R8_PEA","A0A9D5B1R8",0.000153837580676354,0.00306,TRUE,1.28
"A0A9D5B215_PEA","P25470",3.07192096680216e-07,8.47e-05,TRUE,-3.43
"A0A9D5B219_PEA","A0A9D5B219",0.000368598054252091,0.00516,TRUE,1.66
"A0A9D5B2C6_PEA","A0A9D5B2C6",0.0026082543109313,0.0193,TRUE,0.765
"A0A9D5B2F3_PEA","A0A9D5B2F3",0.00115117110031559,0.0109,TRUE,-1.18
"A0A9D5B2S5_PEA","A0A9D5B2S5",0.0091489754859733,0.0467,TRUE,-0.824
"A0A9D5B326_PEA","A0A9D5B326",0.00239788138400273,0.0181,TRUE,-2.64
"A0A9D5B342_PEA","A0A9D5B342",1.37702713909321e-09,4.33e-06,TRUE,5.87
"A0A9D5B370_PEA","A0A9D5B370",0.000524487721941506,0.00634,TRUE,-1.2
"A0A9D5B3I8_PEA.1","A0A9D5B3I8",0.000808290217985285,0.0085,TRUE,0.97
"A0A9D5B3P8_PEA","A0A9D5B3P8",0.00124960329669652,0.0114,TRUE,-0.789
"A0A9D5B429_PEA","A0A9D5B429",0.00454130743046127,0.0288,TRUE,-0.733
"A0A9D5B443_PEA","A0A9D5B443",5.87846321205564e-05,0.00172,TRUE,2.54
"A0A9D5B4A8_PEA","A0A9D5B4A8",1.7326277188754e-06,2e-04,TRUE,-2.08
"A0A9D5B4K5_PEA","A0A9D5B4K5",0.00316598499702544,0.0223,TRUE,-0.691
"A0A9D5B4N8_PEA","A0A9D5B4N8",1.04000188078199e-05,0.000575,TRUE,1.76
"A0A9D5B4P4_PEA","A0A9D5B4P4",0.00424355931198881,0.0274,TRUE,1
"A0A9D5B4S1_PEA","A0A9D5B4S1",0.00469651094432568,0.0293,TRUE,-0.734
"A0A9D5B4U5_PEA","A0A9D5B4U5",0.00555427464622947,0.0331,TRUE,-1.07
"A0A9D5B5R8_PEA","A0A9D5B5R8",9.60507170198311e-06,0.000555,TRUE,-1.55
"A0A9D5B5W8_PEA","A0A9D5B5W8",3.43173984294436e-05,0.00123,TRUE,2
"A0A9D5B621_PEA","A0A9D5B621",0.000364127979081091,0.00512,TRUE,1.06
"A0A9D5B6S2_PEA","A0A9D5B6S2",0.000499498182817456,0.00618,TRUE,-1.05
"A0A9D5B6T3_PEA","A0A9D5B6T3",0.00122235958636595,0.0113,TRUE,-0.754
"A0A9D5B6U6_PEA","A0A9D5B6U6",0.00605433494803098,0.0353,TRUE,-3.47
"A0A9D5B6X5_PEA","A0A9D4WFM2",0.00739127582480628,0.0402,TRUE,2.2
"A0A9D5B710_PEA","A0A9D5B710",0.000596946116882427,0.00696,TRUE,-2.09
"A0A9D5B751_PEA","A0A9D5B751",0.00326132469094069,0.0227,TRUE,-0.705
"A0A9D5B7A0_PEA","A0A9D5B7A0",0.000579179724759238,0.00682,TRUE,2.28
"A0A9D5B7A1_PEA","A0A9D5B7A1",0.00326440988059585,0.0227,TRUE,-1.04
"A0A9D5B7A5_PEA","A0A9D5B7A5",0.00510025098816315,0.0313,TRUE,-0.851
"A0A9D5B7E8_PEA","A0A9D5B7E8",0.000199095614098065,0.00344,TRUE,1.68
"A0A9D5B7G4_PEA","A0A9D5B7G4",0.00229011505575913,0.0175,TRUE,4.17
"A0A9D5B7N6_PEA","A0A9D5B7N6",0.00208066704227552,0.0164,TRUE,-1.08
"A0A9D5B7R3_PEA","A0A9D5B7R3",0.000138658816066765,0.00285,TRUE,1.17
"A0A9D5B7R5_PEA","A0A9D5B7R5",0.000640710103893573,0.00729,TRUE,0.94
"A0A9D5B7Z0_PEA","A0A9D5B7Z0",0.00234835538043442,0.0178,TRUE,-1.27
"A0A9D5B849_PEA","A0A9D5B849",0.0066887723649807,0.0376,TRUE,1.61
"A0A9D5B8A4_PEA","A0A9D5B8A4",0.001109322486211,0.0106,TRUE,0.859
"A0A9D5B8M1_PEA","A0A9D5B8M1",0.00576166202244134,0.0342,TRUE,-1.75
"A0A9D5B8N4_PEA","A0A9D5B8N4",3.62915733670583e-06,0.000318,TRUE,-1.86
"A0A9D5B8R9_PEA","A0A9D5B8R9",3.53533277504217e-05,0.00123,TRUE,1.33
"A0A9D5B8X4_PEA.1","A0A9D5B8X4",0.00562088827659722,0.0335,TRUE,-2.3
"A0A9D5B8X6_PEA","A0A9D5B8X6",0.00165869610254105,0.0139,TRUE,1.03
"A0A9D5B8Z7_PEA","A0A9D5B8Z7",6.04146742911412e-05,0.00174,TRUE,-1.34
"A0A9D5B915_PEA.1","A0A9D5B915",0.000767528869688758,0.00825,TRUE,-2.23
"A0A9D5B916_PEA","A0A9D5B916",0.000234414349998135,0.00385,TRUE,2.07
"A0A9D5B934_PEA","A0A9D5B934",8.90537075681077e-05,0.00223,TRUE,1.18
"A0A9D5B967_PEA","A0A9D5B967",0.00379993386716269,0.0253,TRUE,0.801
"A0A9D5B9N3_PEA.1","A0A9D4XGU6",2.43981714826244e-05,0.000982,TRUE,2.3
"A0A9D5BA02_PEA","A0A9D4X774",0.000698009610541829,0.00772,TRUE,-1.04
"A0A9D5BA17_PEA","A0A9D5BA17",3.73234629934399e-06,0.000322,TRUE,-3.16
"A0A9D5BAB3_PEA","A0A9D5BAB3",0.00365715106547645,0.0246,TRUE,-0.626
"A0A9D5BAL7_PEA","A0A9D5BAL7",0.00990412880475238,0.0496,TRUE,0.627
"A0A9D5BAV7_PEA","A0A9D5BAV7",0.00153153548806584,0.0132,TRUE,1.2
"A0A9D5BAX1_PEA","A0A9D4YIQ8",8.52034585967068e-05,0.00218,TRUE,1.29
"A0A9D5BB42_PEA","A0A9D5BB42",1.99457629353762e-06,0.000217,TRUE,-1.81
"A0A9D5BBD9_PEA","A0A9D5BBD9",0.00220811333076824,0.0171,TRUE,1.13
"A0A9D5BBN9_PEA","A0A9D5BBN9",0.00419604408317142,0.0272,TRUE,0.64
"A0A9D5BBP3_PEA","A0A9D5BBP3",0.000894614977610763,0.00916,TRUE,-1.11
"A0A9D5BBV2_PEA","A0A9D5BBV2",0.00698355894504614,0.0386,TRUE,-0.608
"A0A9D5BBX9_PEA","A0A9D5BBX9",0.00194171801248039,0.0156,TRUE,1.89
"A0A9D5BBY2_PEA","A0A9D4YGM7",0.00880216000613814,0.0454,TRUE,0.957
"A0A9D5BC79_PEA","A0A9D5BC79",1.84881097087821e-07,7.13e-05,TRUE,2.85
"A0A9D5BCH6_PEA","A0A9D5BCH6",0.000175510085043021,0.00323,TRUE,1.37
"A0A9D5BCQ5_PEA","A0A9D5BCQ5",0.00293635807210967,0.021,TRUE,-2.1
"A0A9D5BD02_PEA","A0A9D5BD02",0.000766975587167959,0.00825,TRUE,-0.773
"A0A9D5BD08_PEA","A0A9D5BD08",0.000858077382842643,0.00886,TRUE,3.11
"A0A9D5BD51_PEA","A0A9D5BD51",0.000148299092775624,0.00298,TRUE,1
"A0A9D5BD72_PEA","A0A9D5BD72",0.00207233420137739,0.0164,TRUE,1.36
"A0A9D5BDL3_PEA","A0A9D5BDL3",0.00193438658218265,0.0156,TRUE,-0.62
"A0A9D5BE63_PEA","A0A9D5BE63",0.000289213630985963,0.00437,TRUE,-1.48
"A0A9D5BE76_PEA","A0A9D5BE76",0.00487046354569154,0.0302,TRUE,-1.04
"A0A9D5BE87_PEA.2","A0A9D4YKN7",0.00397833078041853,0.0261,TRUE,-2.42
"A0A9D5BEG9_PEA","A0A9D5BEG9",0.000334109986722992,0.00486,TRUE,1.2
"A0A9D5BEP1_PEA","A0A9D5BEP1",0.00142718463420429,0.0125,TRUE,-1.14
"A0A9D5BEQ3_PEA","A0A9D5BEQ3",0.00032960468570797,0.00483,TRUE,0.928
"A0A9D5BER8_PEA","A0A9D5BER8",0.00217382382614383,0.0169,TRUE,0.799
"A0A9D5BFD0_PEA","A0A9D5BFD0",0.000945276109506736,0.00945,TRUE,-0.871
"A0A9D5BFM0_PEA","A0A9D5BFM0",0.00137129610438216,0.0122,TRUE,-0.892
"A0A9D5BFW8_PEA","A0A9D5BFW8",0.000343209090952788,0.00495,TRUE,1.91
"A0A9D5BFX4_PEA","A0A9D4XCQ3",0.00200463754047285,0.016,TRUE,-0.757
"A0A9D5BFZ4_PEA","A0A9D5BFZ4",0.00785384711280802,0.0419,TRUE,1.62
"A0A9D5BG57_PEA","A0A3Q8Q0E1",0.00769182014460224,0.0414,TRUE,-1.99
"A0A9D5BGD5_PEA","A0A9D5BGD5",0.00316785927502397,0.0223,TRUE,-0.854
"A0A9D5BGG5_PEA","A0A9D5BGG5",0.00226007893942943,0.0174,TRUE,-1.86
"A0A9D5BGI8_PEA","A0A9D5BGI8",0.00019374971740524,0.00339,TRUE,1.37
"A0A9D5BGL9_PEA","A0A9D5BGL9",0.00537965171112077,0.0324,TRUE,1.1
"A0A9D5BGM7_PEA","A0A9D5BGM7",3.04986384468754e-05,0.00114,TRUE,2.41
"A0A9D5BGN0_PEA","A0A9D5BGN0",9.08095488865297e-06,0.000543,TRUE,2.29
"A0A9D5BH47_PEA","A0A9D5BH47",0.00178110191154233,0.0147,TRUE,1.25
"A0A9D5BHA8_PEA","A0A9D5BHA8",0.00103619445056052,0.0101,TRUE,-0.834
"A0A9D5BHB3_PEA","A0A9D5BHB3",0.000157371354193268,0.00308,TRUE,-2.24
"A0A9D5BHG5_PEA","A0A9D5BHG5",0.00023990263714338,0.0039,TRUE,1.37
"A0A9D5BHI9_PEA","A0A9D5BHI9",0.00122808804110184,0.0113,TRUE,-0.763
"A0A9D5BHN7_PEA","A0A9D5BHN7",0.00580635254370843,0.0343,TRUE,1.22
"A0A9D5BHW9_PEA","A0A9D5BHW9",0.00316378422777618,0.0223,TRUE,-0.922
"A0A9D5BHZ7_PEA","A0A9D5BHZ7",6.6318486114211e-06,0.000456,TRUE,1.52
"A0A9D5BI24_PEA","A0A9D5BI24",1.98239044958301e-05,0.000848,TRUE,2.05
"A0A9D5BI45_PEA","A0A9D5BI45",0.00828272038336253,0.0436,TRUE,2.35
"A0A9D5BIH1_PEA","A0A9D5BIH1",0.0051119726246059,0.0313,TRUE,-0.724
"A0A9D5BIH9_PEA","A0A9D5BIF5",0.00391778786953591,0.0259,TRUE,-0.852
"A0A9D5BIU3_PEA","A0A9D5BIU3",0.00405474677675416,0.0264,TRUE,-0.659
"A0A9D5BJG1_PEA","A0A9D5BJ79",0.00824574019500259,0.0436,TRUE,1.97
"A0A9D5BJI1_PEA","A0A9D5BJI1",0.00111803070826029,0.0106,TRUE,-0.944
"A0A9D5BJM3_PEA","A0A9D5BJM3",0.000905188511051867,0.0092,TRUE,0.923
"A0A9D5BK66_PEA","A0A9D5BK66",0.00199680847441556,0.0159,TRUE,1.71
"A0A9D5BK77_PEA","A0A9D5BK77",0.00827108815455074,0.0436,TRUE,-0.766
"A0A9D5BKE5_PEA.1","A0A9D5BKE5",0.00667218324356938,0.0376,TRUE,-1.91
"A0A9D5BKK2_PEA","A0A9D5BKK2",9.29873253809231e-06,0.000548,TRUE,2.58
"A0A9D5BKS4_PEA","A0A9D5BKS4",0.00793143821228833,0.0423,TRUE,5
"A0A9D5BL71_PEA","A0A9D5BL71",0.000567364768640103,0.00675,TRUE,-0.944
"A0A9D5BLA5_PEA","A0A9D5BLA5",0.000129605824891496,0.00278,TRUE,-1.57
"A0A9D5BLB3_PEA","A0A9D5BLB3",0.000789539675183026,0.00839,TRUE,-1.28
"A0A9D5BLG1_PEA","A0A9D5BLG1",0.000171483102331587,0.00323,TRUE,1.47
"A0A9D5BMJ8_PEA","A0A9D5BMJ8",0.00308834279216042,0.0218,TRUE,-0.8
"A0A9D5BMP1_PEA","A0A9D4YKL9",2.69074701871772e-07,7.69e-05,TRUE,4.43
"A0A9D5BMW3_PEA","A0A9D5BMS8",0.00250241645643358,0.0188,TRUE,-0.842
"A0A9D5BMW5_PEA","A0A9D5BMW5",0.0092379353573552,0.0471,TRUE,0.953
"A0A9D5BN18_PEA","A0A9D5BN18",0.00434520221811226,0.0279,TRUE,0.912
"A0A9D5BN20_PEA","A0A9D5BN20",0.00881865792897965,0.0455,TRUE,0.666
"A0A9D5BN33_PEA","A0A9D5BN33",4.75306019474193e-05,0.0015,TRUE,1.18
"A0A9D5BN69_PEA","A0A9D5BN69",0.000785635363914582,0.00836,TRUE,1.67
"A0A9D5BN88_PEA","A0A9D5BN88",3.55067246309201e-05,0.00123,TRUE,-1.85
"A0A9D5BN94_PEA","A0A9D5BN94",0.00609073938279207,0.0354,TRUE,-0.826
"A0A9D5BNB0_PEA","A0A9D5BNB0",2.04042501544068e-05,0.00086,TRUE,1.84
"A0A9D5BNG2_PEA","A0A9D5BNG2",0.000901999726971605,0.00918,TRUE,1.18
"A0A9D5BNG3_PEA","A0A9D5BNG3",0.00104128483060963,0.0101,TRUE,-0.958
"A0A9D5BNG8_PEA","A0A9D5BNG8",0.00866424877564584,0.045,TRUE,1.36
"A0A9D5BNI4_PEA","A0A9D5BNI4",0.00134444133789009,0.0121,TRUE,-0.954
"A0A9D5BNL5_PEA","A0A9D5BNL5",0.00171311974088251,0.0143,TRUE,-0.992
"A0A9D5BNM8_PEA","A0A9D5BNM8",0.000664714892191324,0.00747,TRUE,1.42
"A0A9D5BNP8_PEA","A0A9D5BNP8",0.00683659368401345,0.0381,TRUE,-1.04
"A0A9D5BNQ5_PEA","A0A9D5BNQ5",0.000500708308564118,0.00618,TRUE,-1.06
"A0A9D5BNZ0_PEA","A0A9D5BNZ0",0.00369682987754727,0.0248,TRUE,-1.63
"A0A9D5BP02_PEA","A0A9D5BP02",0.00356734978398361,0.0241,TRUE,-2.97
"A0A9D5BPF8_PEA","A0A9D5BPF8",3.8596265578563e-06,0.000322,TRUE,2.11
"A0A9D5BPH4_PEA","A0A9D5BPH4",1.86847053377742e-06,0.000209,TRUE,2.11
"A0A9D5BPP2_PEA","A0A9D5BPP2",0.0068743158922559,0.0383,TRUE,1.53
"A0A9D5BPZ8_PEA","Q0GRC4",0.000946963914608901,0.00945,TRUE,-1.23
"A0A9D5BQ33_PEA","A0A9D5BQ33",0.00507360494563993,0.0311,TRUE,-3.34
"A0A9D5BQ34_PEA","A0A9D4W4D5",0.00251429804588885,0.0188,TRUE,1.23
"A0A9D5BQ94_PEA","A0A9D5BR36",0.000172967945348812,0.00323,TRUE,3.46
"A0A9D5BQB0_PEA","A0A9D5BQB0",0.00538473373082583,0.0324,TRUE,0.697
"A0A9D5BQC6_PEA","A0A9D5BQC6",0.000834606428386074,0.00866,TRUE,1.06
"A0A9D5BQH9_PEA","A0A9D5BQH9",3.45695615442689e-05,0.00123,TRUE,-5.56
"A0A9D5BQL1_PEA","A0A9D4Y464",2.25053475376537e-07,7.55e-05,TRUE,3.11
"A0A9D5BQV6_PEA.1","A0A9D5BQV6",0.00042085023874859,0.00558,TRUE,1.73
"A0A9D5BQX5_PEA","A0A9D5BQX5",0.00150738159521898,0.0131,TRUE,-0.729
"A0A9D5BR69_PEA","A0A9D5BR69",0.00021055435489666,0.00358,TRUE,-1.61
"A0A9D5BR95_PEA","A0A9D5BR95",0.000385593051305771,0.00536,TRUE,-1.37
"A0A9D5BRB5_PEA","A0A9D5BRB5",0.000207485988770889,0.00355,TRUE,1.52
"A0A9D5BRF1_PEA","A0A9D4ZTX8",0.000174298314056514,0.00323,TRUE,1.88
"A0A9D5BRH1_PEA","A0A9D5BRH1",0.000285530018769664,0.00435,TRUE,-0.981
"A0A9D5BRL5_PEA","A0A9D5BRL5",0.000147824474435035,0.00298,TRUE,1.15
"A0A9D5BRU4_PEA.1","A0A9D5BRU3",0.000551307074161724,0.00661,TRUE,-2.29
"A0A9D5BRY6_PEA","A0A9D5BRY6",3.17396460804105e-05,0.00117,TRUE,-1.35
"A0A9D5BS47_PEA","A0A9D5BS47",0.00999021655730709,0.0498,TRUE,1.75
"A0A9D5BS48_PEA","A0A9D5BS48",0.000480642663007306,0.00608,TRUE,-1.68
"A0A9D5GUM0_PEA","A0A9D5A3F5",0.00494655840060843,0.0305,TRUE,-0.724
"A0A9D5GUQ9_PEA","A0A9D5GUQ9",0.00126482697277848,0.0115,TRUE,-1.43
"A0A9D5GUS8_PEA","A0A9D5BF81",0.0033810330518354,0.0231,TRUE,0.866
"A0A9D5GUY7_PEA","A0A9D5GUY7",0.000428585803121077,0.00562,TRUE,0.907
"A0A9D5GUZ3_PEA","A0A9D5GUZ3",0.000197834975909324,0.00343,TRUE,1.46
"A0A9D5GV04_PEA","A0A9D5BM28",0.00777921270910679,0.0416,TRUE,-0.969
"A0A9D5GV53_PEA","A0A9D5GV53",0.00653370281331733,0.037,TRUE,1.01
"A0A9D5GV83_PEA","A0A9D5GV83",6.16935887313498e-05,0.00175,TRUE,2.59
"A0A9D5GVW0_PEA","A0A9D5GVW0",0.000134960005347859,0.00285,TRUE,1.22
"A0A9D5GW15_PEA","A0A9D5GW15",4.21132549737776e-05,0.00139,TRUE,1.85
"A0A9D5GW39_PEA","A0A9D5GW39",0.00197671239317069,0.0159,TRUE,0.848
"A0A9D5GW58_PEA","A0A9D5GW58",0.000285503466946848,0.00435,TRUE,2.98
"A0A9D5GWC2_PEA","A0A9D5GWC2",0.00981898824097454,0.0493,TRUE,-0.817
"A0A9D5GWG0_PEA","A0A9D4XCN1",2.65673186858088e-07,7.69e-05,TRUE,2.64
"A0A9D5GWX8_PEA","A0A9D5GWX8",0.000401867917005356,0.00546,TRUE,-0.997
"A0A9D5GWX9_PEA","A0A9D5GWX9",2.46033072402679e-05,0.000984,TRUE,2.31
"A0A9D5GXB0_PEA","A0A9D5GXB0",0.000405151970021434,0.00548,TRUE,-1.36
"A0A9D5GXI1_PEA","A0A9D5GXI1",0.00106196472555305,0.0102,TRUE,-4.94
"A0A9D5GY04_PEA","A0A9D5GXX6",0.00129650185895018,0.0117,TRUE,2.94
"A0A9D5GY75_PEA","A0A9D5GY75",0.00104081191804891,0.0101,TRUE,1.58
"A0A9D5GY82_PEA","A0A9D5GY82",0.000272926770780654,0.00426,TRUE,-1.36
"A0A9D5GYF6_PEA","A0A9D5GYF6",0.00117934297187626,0.011,TRUE,0.857
"A0A9D5GYH7_PEA","A0A9D5GYH7",0.00141769149305427,0.0125,TRUE,1.1
"A0A9D5GYH9_PEA","A0A9D5GYH9",0.00176404867819331,0.0146,TRUE,0.69
"A0A9D5GYM0_PEA","A0A9D5GYM0",0.000969430282649282,0.00963,TRUE,0.698
"A0A9D5GZ82_PEA","A0A9D5GZ82",0.00224276113268776,0.0173,TRUE,-1.02
"A0A9D5GZC0_PEA","A0A9D5GYX7",0.00450211012323115,0.0286,TRUE,0.992
"A0A9D5GZT4_PEA","A0A9D5GZT4",0.00934763778091037,0.0476,TRUE,0.858
"A0A9D5GZT5_PEA","A0A9D5GZT5",2.72865684574376e-06,0.000267,TRUE,-2.2
"A0A9D5GZZ9_PEA","A0A9D5GZZ9",0.00529186991008312,0.0319,TRUE,-1.91
"A0A9D5GZZ9_PEA.1","A0A9D5GZV5",0.00483876311275063,0.0301,TRUE,-1.21
"A0A9D5H027_PEA","A0A9D5H027",0.00056145222141917,0.0067,TRUE,1.13
"A0A9D5H060_PEA","A0A9D5H060",0.00253730157090063,0.0189,TRUE,1.13
"A0A9D5H082_PEA","A0A9D5H082",0.0027825878743518,0.0201,TRUE,0.889
"A0A9D5H0I7_PEA","A0A9D5H0I7",0.000223832852690032,0.00375,TRUE,-1.37
"A0A9D5H0J0_PEA","A0A9D5H0J0",2.59572342393598e-05,0.00103,TRUE,-1.22
"A0A9D5H0P5_PEA","A0A9D5H0P5",0.00251611505303307,0.0188,TRUE,-0.952
"A0A9D5H0W8_PEA","A0A9D5H0W8",0.00539429713731314,0.0324,TRUE,-0.653
"A0A9D5H0Y0_PEA","A0A9D5H0Y0",0.00588452301301746,0.0346,TRUE,-1.91
"A0A9D5H0Z9_PEA","A0A9D5H0Z9",0.00317295059533832,0.0223,TRUE,4.48
"A0A9D5H100_PEA","A0A9D5H100",4.0775068030726e-09,6.29e-06,TRUE,4.34
"A0A9D5H116_PEA.1","A0A9D4VMZ4",0.000307284253877689,0.00458,TRUE,4.15
"A0A9D5H125_PEA","A0A9D5H125",5.63421025744012e-06,0.000418,TRUE,3.04
"A0A9D5H130_PEA","A0A9D5H130",0.00044838848432688,0.00581,TRUE,-1
"A0A9D5H172_PEA","A0A9D5H172",0.00118155260965445,0.011,TRUE,-1.78
"A0A9D5H182_PEA","A0A9D5H182",0.000249604231374468,0.00401,TRUE,-1.17
"A0A9D5H1C9_PEA","A0A9D5H1C9",0.00150912988931146,0.0131,TRUE,-0.978
"A4UTS3_PEA","A4UTS3",0.000149946251600056,0.003,TRUE,2.21
"AADH1_PEA","Q8VWZ1",2.19433475089177e-05,0.00091,TRUE,-1.31
"AADH2_PEA","Q93YB2",0.00575533211539988,0.0342,TRUE,-0.61
"ADH1_PEA","P12886",0.00762216369067218,0.0411,TRUE,0.639
"ALF1_PEA","A0A9D4Y4I2",7.949008925374e-05,0.00208,TRUE,2.38
"APX1_PEA","P48534",0.000202806291443919,0.00349,TRUE,1.77
"ATPAM_PEA","P05493",0.00373980927663467,0.0251,TRUE,0.626
"ATPF_PEA","A0A0F6NFZ2",0.000431079993805407,0.00564,TRUE,0.953
"C97B1_PEA","A0A9D4W1M9",0.00163107776476443,0.0138,TRUE,-1.11
"CAHC_PEA","P17067",0.000137733624029886,0.00285,TRUE,1.53
"CB24_PEA","Q9SQL2",0.00391392170288066,0.0259,TRUE,-1.18
"CCLOP_PEA","A9XMT4",0.000184653159720704,0.00333,TRUE,1.36
"CHIX_PEA","A0A1R3Y718",3.25696675494411e-05,0.00119,TRUE,1.78
"CYB6_PEA","Q9XQR2",0.000347836827528451,0.005,TRUE,0.986
"CYF_PEA","P00155",0.000188403603898485,0.00335,TRUE,-1.53
"CYSP_PEA","P25804",0.0016613402804883,0.0139,TRUE,-0.811
"F16P1_PEA","P46275",3.74524906761989e-05,0.00127,TRUE,1.65
"FENR2_PEA","Q41014",0.0053331580028142,0.0321,TRUE,-0.765
"FER2_PEA","Q7M258",0.00309578847984313,0.0219,TRUE,1.94
"FYPP_PEA","Q8LSN3",8.486914578724e-05,0.00218,TRUE,-1.14
"G3PA_PEA","P12858",0.00176755940488865,0.0146,TRUE,0.941
"G3PC_PEA","P34922",0.00466516559834862,0.0292,TRUE,0.917
"GALE1_PEA","B0M3E8",0.000500258805063094,0.00618,TRUE,-1.2
"GCSH_PEA","P16048",2.86349418204343e-05,0.00109,TRUE,2.56
"GCSP_PEA","P26969",0.000575368213055927,0.00682,TRUE,0.823
"GCST_PEA","P49364",0.00156732125680392,0.0133,TRUE,0.652
"GLNA3_PEA.1","P07694",0.00523233639479247,0.0317,TRUE,-2.86
"GLYM_PEA","P34899",7.4666423960922e-05,0.00199,TRUE,1.33
"GPA1_PEA","O04278",0.000206347847549885,0.00355,TRUE,-2.1
"GSHRC_PEA","Q43621",9.10387982801291e-05,0.00226,TRUE,-1.05
"HEM2_PEA","P30124",0.000656544438461854,0.00741,TRUE,-1.17
"HSP7M_PEA","A0A9D5H182",0.00130845503445113,0.0118,TRUE,-0.776
"ILV5_PEA","A0A9D4VPC2",0.00199309157286828,0.0159,TRUE,-0.728
"KDSA_PEA","A0A9D4XXP5",0.0018474843496643,0.0151,TRUE,-0.772
"MPK_PEA","Q06060",0.00501103978314526,0.0308,TRUE,0.667
