"name","ID","Axillary_Buds_0h_vs_Apical_Buds_0h_p.val","Axillary_Buds_0h_vs_Apical_Buds_0h_p.adj","Axillary_Buds_0h_vs_Apical_Buds_0h_significant","Axillary_Buds_0h_vs_Apical_Buds_0h_ratio"
"A0A9D4Y9E5_PEA","A0A9D4Y9E5",0.000456057115081241,0.00391,TRUE,-1
"A0A9D4Y9F1_PEA","A0A9D4Y9F1",0.00318947077090865,0.0172,TRUE,1.16
"A0A9D4Y9K0_PEA","A0A9D4Y9K0",0.000110779253805322,0.00148,TRUE,-2
"A0A9D4Y9L2_PEA","A0A9D4Y9L2",0.00251886977192015,0.0144,TRUE,1.74
"A0A9D4Y9R8_PEA","A0A9D4VLE4",0.000449857869456417,0.00388,TRUE,1.38
"A0A9D4YA34_PEA","A0A9D4YA34",1.15508301877739e-05,0.000379,TRUE,-1.88
"A0A9D4YAC2_PEA","A0A9D4YAC2",0.0103538214686889,0.0432,TRUE,0.735
"A0A9D4YAH0_PEA","A0A9D4YAH0",0.00734641344626423,0.0333,TRUE,0.853
"A0A9D4YAH4_PEA","A0A9D4YAH4",0.00157104396408117,0.00996,TRUE,1.25
"A0A9D4YAK5_PEA","A0A9D4YAK5",0.000529556506048216,0.0044,TRUE,-1.37
"A0A9D4YAQ5_PEA","A0A9D4YAQ5",0.000373071049895605,0.0034,TRUE,-1.72
"A0A9D4YAV6_PEA","A0A9D4YAV6",9.249976375267e-05,0.0013,TRUE,-2.55
"A0A9D4YAZ7_PEA","A0A9D4Y812",0.00586179261370382,0.0279,TRUE,-0.819
"A0A9D4YB87_PEA","A0A9D4YB87",0.000915906489911875,0.00657,TRUE,2.16
"A0A9D4YBA3_PEA","A0A9D4YBA3",0.00026517707192869,0.00267,TRUE,-1.48
"A0A9D4YBV6_PEA","A0A9D4YBV6",0.00341680413655424,0.0181,TRUE,0.804
"A0A9D4YBX7_PEA","A0A9D4YBX7",0.00036779949719901,0.00336,TRUE,-2.31
"A0A9D4YBY6_PEA","A0A9D4YBY6",1.75649751684586e-06,0.000122,TRUE,3.04
"A0A9D4YBY8_PEA","A0A9D4YBY8",1.93058641574484e-05,0.000491,TRUE,-2.55
"A0A9D4YC37_PEA","A0A9D4YC37",0.00281903771426902,0.0156,TRUE,1.83
"A0A9D4YCC2_PEA","A0A9D4YCC2",0.00155740268771251,0.00989,TRUE,1.93
"A0A9D4YCD8_PEA","A0A9D4YCD8",0.0018457753987445,0.0113,TRUE,0.915
"A0A9D4YCE0_PEA","A0A9D4YCE0",0.000340194220424861,0.00317,TRUE,1.02
"A0A9D4YCG9_PEA","A0A9D4YCG9",0.00274339204174513,0.0153,TRUE,0.773
"A0A9D4YCJ8_PEA","A0A9D4YCJ8",0.00442938056015495,0.0223,TRUE,-0.693
"A0A9D4YCV1_PEA","A0A9D4YCV1",8.91475438887845e-05,0.00127,TRUE,-1.8
"A0A9D4YD42_PEA","A0A9D4YD42",0.000535038562258603,0.00442,TRUE,1.25
"A0A9D4YD50_PEA","A0A9D4YD50",0.00241707521545901,0.0139,TRUE,1.16
"A0A9D4YDE2_PEA","A0A9D4YDE2",6.08224760221418e-07,8.03e-05,TRUE,-3.04
"A0A9D4YDV1_PEA","A0A9D4YDV1",0.010072357749648,0.0423,TRUE,0.854
"A0A9D4YDW2_PEA","A0A9D4YDW2",0.00934241449647764,0.04,TRUE,0.998
"A0A9D4YE06_PEA","A0A9D4YE06",0.00447857576904899,0.0225,TRUE,0.873
"A0A9D4YED9_PEA","A0A9D4YED9",0.000202937817247554,0.00221,TRUE,-2.8
"A0A9D4YEE2_PEA","A0A9D4YEE2",0.000366949059895009,0.00335,TRUE,1.62
"A0A9D4YEJ0_PEA","A0A9D4YEJ0",0.000718481451965627,0.00551,TRUE,-1.25
"A0A9D4YEP2_PEA","A0A9D4YEP2",0.000248568601447053,0.00254,TRUE,1.42
"A0A9D4YF32_PEA","A0A9D4YF32",0.00119016300817651,0.00797,TRUE,1.11
"A0A9D4YFR8_PEA","A0A9D4YFR8",0.00121470628389766,0.00811,TRUE,1.06
"A0A9D4YFU8_PEA","A0A9D4YFU8",0.00909155582663438,0.0392,TRUE,-0.865
"A0A9D4YFX0_PEA","A0A9D4XDM5",0.00422162182505242,0.0215,TRUE,-2.33
"A0A9D4YFX7_PEA","A0A9D4YFX7",0.00175687705947863,0.0109,TRUE,-1.03
"A0A9D4YG77_PEA","A0A9D4YG77",9.7480287311485e-05,0.00134,TRUE,1.34
"A0A9D4YGB3_PEA","A0A9D4YGB3",0.000366610104720745,0.00335,TRUE,-1.29
"A0A9D4YGP0_PEA","A0A9D4YGP0",0.000396129309817938,0.00354,TRUE,1.21
"A0A9D4YGV7_PEA","A0A9D4YGV7",0.000277756378579824,0.00277,TRUE,2.47
"A0A9D4YGV9_PEA","A0A9D4YGV9",9.48852052500161e-07,9.39e-05,TRUE,3.01
"A0A9D4YH57_PEA","A0A9D4YH57",0.00464307217830245,0.0231,TRUE,1.15
"A0A9D4YHB1_PEA","A0A9D4YHB1",0.00138244963516538,0.00896,TRUE,-1.1
"A0A9D4YHM4_PEA","A0A9D4YHM4",0.00630360403685401,0.0294,TRUE,0.819
"A0A9D4YHQ0_PEA","A0A9D4YHQ0",0.00208535707496768,0.0123,TRUE,1.52
"A0A9D4YHR2_PEA","A0A9D4YHR2",1.34151547916936e-05,0.000403,TRUE,-1.89
"A0A9D4YHS8_PEA","A0A9D4YHS8",0.00437315840021054,0.0221,TRUE,4.34
"A0A9D4YHW9_PEA","A0A9D4YHW9",0.00723887426648262,0.0329,TRUE,-1.9
"A0A9D4YHZ1_PEA","A0A9D4YHZ1",1.3815536073301e-05,0.000408,TRUE,-2.17
"A0A9D4YI37_PEA","A0A9D4Y2K0",0.0019539580783411,0.0117,TRUE,0.951
"A0A9D4YIE8_PEA","A0A9D4YIE8",0.00237869808038088,0.0137,TRUE,3.18
"A0A9D4YIF0_PEA","A0A9D4YJM3",9.75179949807755e-05,0.00134,TRUE,3.01
"A0A9D4YIG8_PEA","A0A9D4YIG8",4.09933297097729e-05,0.000775,TRUE,-2.43
"A0A9D4YIH1_PEA","A0A9D4YIH1",4.08889107086557e-05,0.000775,TRUE,1.9
"A0A9D4YIK8_PEA","A0A9D4YIK8",0.0026178248029249,0.0148,TRUE,-0.937
"A0A9D4YIL1_PEA","A0A9D4YIL1",0.00112950327135464,0.00765,TRUE,1.2
"A0A9D4YIN8_PEA","A0A9D4YIN8",0.00965502218629864,0.0411,TRUE,0.692
"A0A9D4YIQ2_PEA","A0A9D4YIQ2",0.000110741892089921,0.00148,TRUE,-1.42
"A0A9D4YIS2_PEA","A0A9D4YIS2",6.62089379214034e-05,0.00104,TRUE,-1.54
"A0A9D4YIV4_PEA","A0A9D4YIV4",0.00152902339070629,0.00973,TRUE,-1.28
"A0A9D4YIW1_PEA","A0A9D4YIP7",0.0118449982666123,0.0482,TRUE,-0.756
"A0A9D4YIW7_PEA","A0A9D4YIW7",0.0107002921419279,0.0443,TRUE,0.764
"A0A9D4YIY2_PEA","A0A9D4YIY2",4.37333199287525e-06,0.000201,TRUE,-2.9
"A0A9D4YJ12_PEA","A0A9D4YJ12",0.000324136045799938,0.00306,TRUE,-2.46
"A0A9D4YJ27_PEA","A0A9D4YJ27",6.48595732768153e-05,0.00104,TRUE,-1.33
"A0A9D4YJ53_PEA","A0A9D4YJ53",0.00267872094328752,0.0151,TRUE,-1.07
"A0A9D4YJB6_PEA","A0A9D4YJB6",0.00174300703771545,0.0109,TRUE,1.34
"A0A9D4YJD4_PEA","A0A9D4YJD4",0.000656386264443681,0.00517,TRUE,1.46
"A0A9D4YJM9_PEA","A0A9D4YJM9",9.56778895448122e-05,0.00133,TRUE,1.36
"A0A9D4YJR3_PEA","A0A9D4VR14",0.00170261280655174,0.0107,TRUE,2.23
"A0A9D4YJX0_PEA","A0A9D4YJX0",1.32992898934351e-06,0.000108,TRUE,2.9
"A0A9D4YK42_PEA","A0A9D4YK42",0.0102046779163173,0.0428,TRUE,0.779
"A0A9D4YK52_PEA","A0A9D4YK52",0.00059446648297083,0.00478,TRUE,-2.85
"A0A9D4YKI5_PEA","A0A9D4YKI5",0.000438414697451807,0.00381,TRUE,-2.34
"A0A9D4YKK0_PEA","A0A9D4XC14",0.00468469579323277,0.0232,TRUE,-2.94
"A0A9D4YKK3_PEA","A0A9D4YKK3",0.00043790850602933,0.00381,TRUE,1.16
"A0A9D4YKK9_PEA","A0A9D4YKK9",0.00249142499847902,0.0143,TRUE,-2.14
"A0A9D4YKM3_PEA","A0A9D4YKM3",9.17347652158872e-07,9.39e-05,TRUE,-2.71
"A0A9D4YKS0_PEA","A0A9D4YKS0",2.54400371841201e-05,0.000577,TRUE,1.47
"A0A9D4YKY2_PEA","A0A9D4YKY2",0.00735342242040867,0.0333,TRUE,-1.59
"A0A9D4YKZ0_PEA","A0A9D4YKZ0",0.00136570503004614,0.00889,TRUE,2.05
"A0A9D4YL13_PEA","A0A9D4YL13",0.000526910568557626,0.00438,TRUE,1.07
"A0A9D4YL42_PEA","A0A9D4YL42",2.53886765293896e-05,0.000577,TRUE,1.53
"A0A9D4YLB5_PEA","A0A9D4YLB5",0.00997772174404307,0.0421,TRUE,0.671
"A0A9D4YLD1_PEA","A0A9D4YLD1",3.31070875969637e-05,0.000672,TRUE,1.75
"A0A9D4YLP2_PEA","A0A9D4VYE1",8.26368807462269e-05,0.00121,TRUE,-3.28
"A0A9D4YLQ8_PEA","A0A9D4YLQ8",0.00256924965112125,0.0146,TRUE,-1.14
"A0A9D4YLR7_PEA","A0A9D4YLR7",0.000221770329061807,0.00235,TRUE,-1.3
"A0A9D4YLS3_PEA","A0A9D4YLS3",0.000505028863680572,0.00423,TRUE,1.31
"A0A9D4YLT5_PEA","A0A9D4YLT5",0.00579520651663546,0.0276,TRUE,-2.36
"A0A9D4YLX4_PEA","A0A9D4YLX4",0.0077144768744104,0.0346,TRUE,0.637
"A0A9D4YMC1_PEA","A0A9D4YMC1",1.47807499184237e-05,0.000417,TRUE,1.82
"A0A9D4YMC3_PEA","A0A9D4YMC3",0.00605087603130959,0.0285,TRUE,1.25
"A0A9D4YMG3_PEA","A0A9D4YMG3",0.00101988655803841,0.00714,TRUE,1.13
"A0A9D4YMH2_PEA","A0A9D4YMH2",0.00429887459255025,0.0218,TRUE,2.22
"A0A9D4YMK6_PEA","A0A9D4XYS6",0.000152695355304698,0.00185,TRUE,1.53
"A0A9D4YMM2_PEA","A0A9D4YMM2",3.99684936179555e-07,6.7e-05,TRUE,-3.71
"A0A9D4YMM9_PEA","A0A9D4YMM9",0.00100587850350237,0.00706,TRUE,-2.54
"A0A9D4YMN5_PEA","A0A9D4YKH8",0.00157687297500254,0.00999,TRUE,-1.28
"A0A9D4YMQ1_PEA","A0A9D4YMQ1",0.00272940605770928,0.0153,TRUE,0.887
"A0A9D4YMQ2_PEA","A0A9D4YMQ2",0.00187151281103377,0.0114,TRUE,0.957
"A0A9D4YMT2_PEA","A0A9D4YMT2",0.00795096415375592,0.0353,TRUE,0.818
"A0A9D4YN14_PEA","A0A9D4YN14",0.000551073331611503,0.00453,TRUE,-1.34
"A0A9D4YN39_PEA","A0A9D4YN39",6.34692884662161e-06,0.000257,TRUE,2.15
"A0A9D4YNH0_PEA","A0A9D4YNH0",2.50915430151471e-05,0.000576,TRUE,3.23
"A0A9D4YNT1_PEA","A0A9D4YNT1",0.00658285369684795,0.0304,TRUE,-1.15
"A0A9D4YNY4_PEA","A0A9D4YNY4",0.0105808296129308,0.0439,TRUE,0.593
"A0A9D4YNZ4_PEA","A0A9D4YII6",4.6809537501344e-05,0.000844,TRUE,-1.47
"A0A9D4YP09_PEA","A0A9D4YP09",0.000829218491450204,0.00611,TRUE,1.36
"A0A9D4YP75_PEA","A0A9D4YP75",0.000154607679739537,0.00186,TRUE,2.09
"A0A9D4YP99_PEA","A0A9D4YP99",5.91332358863591e-05,0.000983,TRUE,-4.03
"A0A9D4YPC1_PEA","A0A9D4YPC1",0.0020762252167717,0.0123,TRUE,-0.982
"A0A9D4YPW3_PEA","A0A9D4YPW3",0.00347751688246412,0.0184,TRUE,-1.02
"A0A9D4YQ55_PEA","A0A9D4YQ55",0.00276432132308995,0.0154,TRUE,1.05
"A0A9D4YQB8_PEA","A0A9D4YQB8",0.00791851963034274,0.0352,TRUE,-0.596
"A0A9D4YQC0_PEA","O23909",0.00594893619554791,0.0282,TRUE,-0.781
"A0A9D4ZRP3_PEA","A0A9D4ZRP3",0.00236435681672253,0.0137,TRUE,1.37
"A0A9D4ZS65_PEA","A0A9D4ZS65",5.48687164631504e-05,0.000932,TRUE,-1.71
"A0A9D4ZSD8_PEA","A0A9D4ZSD8",0.00469673226542547,0.0233,TRUE,0.727
"A0A9D4ZSE2_PEA","A0A9D4ZSE2",0.00464489181351257,0.0231,TRUE,1.02
"A0A9D4ZSK1_PEA","A0A9D4ZSK1",0.00988530925214689,0.0418,TRUE,2.2
"A0A9D4ZSK3_PEA","A0A9D4ZSK3",0.010285735600643,0.043,TRUE,0.938
"A0A9D4ZT27_PEA","A0A9D4VGT9",0.000194903667423866,0.00217,TRUE,-1.19
"A0A9D4ZT56_PEA","A0A9D4ZT56",0.00309578972363547,0.0168,TRUE,3.95
"A0A9D4ZT80_PEA","A0A9D4ZT80",0.000165525528136824,0.00196,TRUE,-1.56
"A0A9D4ZTD7_PEA","A0A9D4ZTD7",0.001104113095344,0.00753,TRUE,0.898
"A0A9D4ZTJ1_PEA","A0A9D4ZTJ1",6.85343460136288e-05,0.00107,TRUE,-2.11
"A0A9D4ZTM9_PEA.1","A0A9D4VI26",0.000665194311887271,0.0052,TRUE,3.41
"A0A9D4ZTU3_PEA","A0A9D4ZTU3",1.98710678942469e-05,0.000499,TRUE,2.31
"A0A9D4ZTU8_PEA","A0A9D4ZTU8",1.06848591948813e-05,0.000363,TRUE,-2.77
"A0A9D4ZTX8_PEA","A0A9D4ZTX8",1.16280643531538e-05,0.00038,TRUE,-2.35
"A0A9D4ZTX9_PEA","A0A9D4ZTX9",5.50358043423184e-06,0.000233,TRUE,-2.31
"A0A9D4ZU04_PEA","A0A9D4ZU04",7.2269572598515e-05,0.0011,TRUE,1.26
"A0A9D4ZU44_PEA","A0A9D4ZU44",0.000236378785747379,0.00244,TRUE,-1.49
"A0A9D4ZU95_PEA","A0A9D4ZU95",0.00574519022930826,0.0275,TRUE,0.672
"A0A9D4ZUE7_PEA","A0A9D4ZS66",0.00143119726262888,0.00925,TRUE,-0.752
"A0A9D4ZUG0_PEA","A0A9D4ZUG0",0.000321084742105723,0.00304,TRUE,-1.56
"A0A9D4ZUH9_PEA","A0A9D4ZUH9",2.83048234116545e-05,0.000613,TRUE,2.05
"A0A9D4ZUK0_PEA","A0A9D4ZUK0",0.00638727036474056,0.0297,TRUE,1.41
"A0A9D4ZUL7_PEA","A0A9D4ZUL7",0.00611909855118382,0.0288,TRUE,-0.716
"A0A9D4ZUQ4_PEA","A0A9D4ZUQ4",3.78670460975016e-05,0.000741,TRUE,-2.11
"A0A9D4ZUQ6_PEA","A0A9D4ZUQ6",2.50858861176858e-05,0.000576,TRUE,-2.29
"A0A9D4ZUU2_PEA","A0A9D4ZUU2",0.0119103294327291,0.0484,TRUE,1.14
"A0A9D4ZV45_PEA","A0A9D4ZV45",0.00108979940125826,0.00747,TRUE,4.64
"A0A9D4ZV57_PEA","A0A9D4ZSU4",0.0120362824438896,0.0487,TRUE,-0.691
"A0A9D4ZVC3_PEA","A0A9D4ZVC3",0.00451814923854298,0.0226,TRUE,-1.74
"A0A9D4ZVE7_PEA","A0A9D4Y0Q6",0.000321521930778224,0.00304,TRUE,-4.06
"A0A9D4ZVF1_PEA","A0A9D4ZVF1",0.000803673979655598,0.00597,TRUE,1.05
"A0A9D4ZVG3_PEA","A0A9D4ZVG3",0.000403749220213733,0.00358,TRUE,2.09
"A0A9D4ZVL1_PEA","A0A9D4ZVL1",0.00399525294461112,0.0207,TRUE,-1.35
"A0A9D4ZVN5_PEA","A0A9D4ZVN5",0.000518170619477228,0.00432,TRUE,1.48
"A0A9D4ZVP5_PEA","A0A9D4ZVP5",0.0121729625031608,0.0492,TRUE,-1.09
"A0A9D4ZVY5_PEA","A0A9D4ZVY5",8.03548464420154e-05,0.00118,TRUE,-2.58
"A0A9D4ZVZ0_PEA","A0A9D4ZTM2",1.0144078650109e-05,0.000359,TRUE,2.17
"A0A9D4ZW25_PEA","A0A9D4ZW25",0.00291725190847473,0.016,TRUE,1.09
"A0A9D4ZW94_PEA","A0A9D4ZW94",0.000995224986806598,0.00702,TRUE,1.35
"A0A9D4ZWC9_PEA","A0A9D4ZWC9",1.05776294979112e-05,0.000363,TRUE,2.38
"A0A9D4ZWD6_PEA","A0A9D4WY78",0.000668807055851884,0.0052,TRUE,0.933
"A0A9D4ZWF0_PEA","A0A9D4VKX4",0.00210683805672564,0.0124,TRUE,1.05
"A0A9D4ZWH3_PEA","A0A9D4ZWH3",5.34895559763515e-06,0.000232,TRUE,-2.61
"A0A9D4ZWH5_PEA","A0A9D4ZWH5",4.56025544203385e-05,0.000833,TRUE,-1.92
"A0A9D4ZWI4_PEA","A0A9D4ZU58",0.00090205152747397,0.00651,TRUE,-1.07
"A0A9D4ZWJ8_PEA","A0A9D4ZWJ8",0.00129224930740139,0.0085,TRUE,-1.92
"A0A9D4ZWK6_PEA","A0A9D4ZWK6",0.00279285447243417,0.0155,TRUE,-2.12
"A0A9D4ZWM2_PEA","A0A9D4ZWM2",0.000314875461603256,0.003,TRUE,-1.42
"A0A9D4ZWU1_PEA","A0A9D4ZWU1",0.000200376911667573,0.0022,TRUE,-1.84
"A0A9D4ZWU4_PEA","A0A9D4ZWU4",7.40801375533537e-07,8.22e-05,TRUE,2.45
"A0A9D4ZX40_PEA","A0A9D4ZX40",0.0072280755428852,0.0329,TRUE,0.806
"A0A9D4ZX70_PEA","A0A9D4ZX70",0.00930780537101348,0.0399,TRUE,0.795
"A0A9D4ZXB5_PEA","A0A9D4ZXB5",0.000490233339222734,0.00414,TRUE,1.3
"A0A9D4ZXE9_PEA","A0A9D4ZYQ0",9.54563221485576e-06,0.000349,TRUE,1.9
"A0A9D4ZXN5_PEA","A0A9D4ZXN5",0.00163658817590888,0.0103,TRUE,2.6
"A0A9D4ZXQ3_PEA","A0A9D4ZXQ3",0.00273559135118884,0.0153,TRUE,1.01
"A0A9D4ZXX3_PEA","A0A9D4ZWR1",0.00015304071375361,0.00185,TRUE,1.07
"A0A9D4ZXX7_PEA","A0A9D4ZXX7",0.000593884915869684,0.00478,TRUE,-3.1
"A0A9D4ZY36_PEA","A0A9D4ZY36",6.39590954366541e-05,0.00103,TRUE,-1.26
"A0A9D4ZYB6_PEA","A0A9D4ZYB6",0.000263254153690655,0.00266,TRUE,1.56
"A0A9D4ZYC8_PEA","A0A9D4ZYC8",0.00900042001591544,0.0389,TRUE,-0.99
"A0A9D4ZYD7_PEA","A0A9D4VTT7",0.00408967265308654,0.021,TRUE,-0.944
"A0A9D4ZYH8_PEA","A0A9D4ZYH8",6.63421495486206e-05,0.00104,TRUE,-2.83
"A0A9D4ZYN1_PEA","A0A9D4ZYN1",0.00029002273586781,0.00285,TRUE,-1.61
"A0A9D4ZZ03_PEA","A0A9D4ZZ03",0.00427082979874023,0.0217,TRUE,1.06
"A0A9D4ZZ32_PEA","A0A9D4ZZ32",5.56771369275919e-05,0.000938,TRUE,1.48
"A0A9D4ZZE9_PEA","A0A9D4ZZE9",0.00471781971521564,0.0233,TRUE,1.41
"A0A9D4ZZP0_PEA","A0A9D4ZZP0",6.33233241574185e-06,0.000257,TRUE,2.13
"A0A9D4ZZQ2_PEA","A0A9D4VK46",1.17284896198063e-05,0.00038,TRUE,2.24
"A0A9D4ZZT6_PEA","A0A9D4ZZT6",9.01941633703453e-05,0.00128,TRUE,-2.84
"A0A9D4ZZZ3_PEA","A0A9D5A1P2",0.00603224050332525,0.0285,TRUE,0.638
"A0A9D5A003_PEA","A0A9D5A003",0.00162376435017514,0.0102,TRUE,-1.13
"A0A9D5A049_PEA","A0A9D5A049",0.000438143899001485,0.00381,TRUE,-1.33
"A0A9D5A064_PEA","A0A9D5A064",0.00107785051693033,0.00743,TRUE,0.839
"A0A9D5A099_PEA","A0A9D5A099",0.000365195605984101,0.00335,TRUE,-1.03
"A0A9D5A0D4_PEA","A0A9D5A0D4",0.000205372738277551,0.00223,TRUE,1.01
"A0A9D5A0F7_PEA","A0A9D4Y446",0.000789168788685817,0.00591,TRUE,1.53
"A0A9D5A0U6_PEA","A0A9D5A0U6",0.00403662859753324,0.0208,TRUE,0.664
"A0A9D5A0Y7_PEA","A0A9D5A0Y7",5.10154159686625e-05,0.000887,TRUE,5.88
"A0A9D5A0Y9_PEA","A0A9D4WZC0",0.00687935007600456,0.0314,TRUE,0.619
"A0A9D5A0Z9_PEA","A0A9D5A0Z9",0.0111623104571903,0.0457,TRUE,-1.05
"A0A9D5A148_PEA","A0A9D5A148",0.000103041274632581,0.0014,TRUE,1.5
"A0A9D5A150_PEA","A0A9D5A150",0.010707785573486,0.0443,TRUE,2.77
"A0A9D5A179_PEA","A0A9D5A179",1.8126511285934e-05,0.000473,TRUE,-2.34
"A0A9D5A1A3_PEA","A0A9D5A1A3",0.00182162460086337,0.0112,TRUE,1.28
"A0A9D5A1C2_PEA","A0A9D5A1C2",0.000400730696831421,0.00357,TRUE,-3.33
"A0A9D5A1C4_PEA","A0A9D4X2B1",0.00137832121309,0.00895,TRUE,0.977
"A0A9D5A1F7_PEA","A0A9D5A1F7",0.00190096959246319,0.0115,TRUE,0.813
"A0A9D5A1K9_PEA","A0A9D5A1K9",2.66898277765517e-07,5.57e-05,TRUE,2.5
"A0A9D5A1L5_PEA","A0A9D5A1L5",0.000410718195107392,0.00362,TRUE,-1.26
"A0A9D5A1L8_PEA","A0A9D4VUM1",2.50336797297026e-06,0.000151,TRUE,-2.58
"A0A9D5A1R3_PEA","A0A9D5A1R3",8.6847527480153e-07,9.31e-05,TRUE,-4.12
"A0A9D5A1S7_PEA","A0A9D5A1S7",0.00417549448845351,0.0213,TRUE,-0.715
"A0A9D5A1V4_PEA","A0A9D4WQA0",0.0104325955527864,0.0434,TRUE,3.82
"A0A9D5A1Z0_PEA","A0A9D5A1Z0",9.65036319122442e-05,0.00134,TRUE,-1.33
"A0A9D5A1Z2_PEA","A0A9D5A1Z2",0.00554720009574625,0.0267,TRUE,-1.94
"A0A9D5A242_PEA","A0A9D5A242",0.00155013708095941,0.00985,TRUE,1.37
"A0A9D5A246_PEA","A0A9D5A246",0.000323246495712304,0.00306,TRUE,-1.71
"A0A9D5A259_PEA","A0A9D5A259",0.000727418566368863,0.00555,TRUE,-2.07
"A0A9D5A262_PEA","A0A9D5A0A1",0.00781684842613813,0.0349,TRUE,-0.749
"A0A9D5A2C3_PEA","A0A9D5A2C3",0.000116803297438168,0.00153,TRUE,1.34
"A0A9D5A2K4_PEA","A0A9D5A1E1",0.00880234061349302,0.0382,TRUE,-0.908
"A0A9D5A2S0_PEA","A0A9D5A2S0",0.0121424610168979,0.0491,TRUE,-1.24
"A0A9D5A2V0_PEA","A0A0F6NFW5",0.00877697762707542,0.0382,TRUE,-2.55
"A0A9D5A2Z1_PEA","A0A9D5A2Z1",9.65290482482226e-06,0.00035,TRUE,-1.93
"A0A9D5A2Z4_PEA","A0A9D4W0K8",0.00597096748992784,0.0282,TRUE,0.658
"A0A9D5A310_PEA","A0A9D5A310",0.00193508565062671,0.0117,TRUE,1.16
"A0A9D5A326_PEA","A0A9D5A326",0.000135534055434799,0.00169,TRUE,-1.76
"A0A9D5A331_PEA","A0A9D5A331",0.00110176076961764,0.00752,TRUE,3.27
"A0A9D5A341_PEA","A0A9D5A228",0.00206753932009249,0.0122,TRUE,1.63
"A0A9D5A387_PEA","A0A9D5A387",0.000299277688314063,0.00289,TRUE,1.58
"A0A9D5A3E4_PEA","A0A9D4XZA9",0.000148593855811624,0.00181,TRUE,2.39
"A0A9D5A3F5_PEA","A0A9D5A3F5",6.98676743040199e-05,0.00108,TRUE,2.35
"A0A9D5A3G5_PEA","A0A9D5A3G5",2.35218986472996e-05,0.000564,TRUE,-2.43
"A0A9D5A3H9_PEA","A0A9D5A3H9",0.00165350706783567,0.0104,TRUE,0.994
"A0A9D5A3K8_PEA","A0A9D5A3K8",9.81544203657855e-05,0.00135,TRUE,1.42
"A0A9D5A3R6_PEA","A0A9D5A3R6",0.00367581701290807,0.0193,TRUE,0.994
"A0A9D5A3T3_PEA","A0A9D5A3T3",2.45037365409698e-05,0.000575,TRUE,-1.59
"A0A9D5A3V3_PEA","A0A2D0TCJ0",2.15473549999466e-06,0.000136,TRUE,-2.71
"A0A9D5A4J3_PEA","A0A9D5A4J3",0.000664152257901869,0.0052,TRUE,-0.912
"A0A9D5A4L7_PEA","A0A9D5A4L7",1.24780009852622e-05,0.00039,TRUE,-3.47
"A0A9D5A4P8_PEA","A0A9D5A4P8",0.00300402939223962,0.0163,TRUE,-1.15
"A0A9D5A4S8_PEA","A0A9D5A4S8",0.00287083482815431,0.0158,TRUE,1.61
"A0A9D5A4W0_PEA","A0A9D5A2G0",0.00082694869996117,0.00609,TRUE,1.04
"A0A9D5A550_PEA","A0A9D5A550",0.000153015677782236,0.00185,TRUE,-1.67
"A0A9D5A582_PEA","A0A9D5A582",1.03934995426221e-06,9.9e-05,TRUE,-2.51
"A0A9D5A5C6_PEA","A0A9D5A5C6",0.00078489039849153,0.0059,TRUE,-1.34
"A0A9D5A5H5_PEA","A0A9D5A5H5",0.00894859114318671,0.0387,TRUE,1.44
"A0A9D5A5I4_PEA","A0A9D5A5I4",4.50583600021599e-05,0.000828,TRUE,-1.73
"A0A9D5A5L2_PEA","A0A9D5A5L2",0.00015564434097215,0.00187,TRUE,1.39
"A0A9D5A5P2_PEA","A0A9D5A5P2",0.00221072581975327,0.0129,TRUE,-1.43
"A0A9D5A5S7_PEA","A0A9D5A5S7",0.00021105256355967,0.00227,TRUE,-2.24
"A0A9D5A5S8_PEA","A0A9D5A5S8",0.00056146092796471,0.0046,TRUE,1.45
"A0A9D5A5X3_PEA","A0A9D5A5X3",4.27469357851768e-06,0.000201,TRUE,2.53
"A0A9D5A5Z7_PEA","A0A9D5A5Z7",3.6610135262488e-05,0.000722,TRUE,-1.6
"A0A9D5A688_PEA","A0A9D5A688",0.000384930688775015,0.00346,TRUE,-1.94
"A0A9D5A6E1_PEA","A0A9D5A6E1",2.18521440796372e-05,0.000532,TRUE,1.42
"A0A9D5A6R0_PEA","A0A9D5A943",0.00127836991987993,0.00842,TRUE,-1.43
"A0A9D5A6T7_PEA","A0A9D5A6T7",3.76924786936875e-07,6.7e-05,TRUE,-2.44
"A0A9D5A721_PEA","A0A9D5A721",0.00251600905762885,0.0144,TRUE,-1.06
"A0A9D5A727_PEA","A0A9D5A727",0.00206578432822337,0.0122,TRUE,1.54
"A0A9D5A728_PEA","A0A9D5A728",4.28016380742828e-06,0.000201,TRUE,-1.68
"A0A9D5A732_PEA","A0A9D5A732",0.000148285087643243,0.00181,TRUE,1.72
"A0A9D5A751_PEA","A0A9D5A746",0.000255539678658688,0.00259,TRUE,-1.74
"A0A9D5A791_PEA","A0A9D5A791",0.000553427766298926,0.00455,TRUE,-1.92
"A0A9D5A7B4_PEA","A0A9D5A7B4",0.00030448961787347,0.00293,TRUE,-1.13
"A0A9D5A7I5_PEA","A0A9D5A7I5",0.000703222873031271,0.00542,TRUE,-1.12
"A0A9D5A7J2_PEA","A0A9D5A7J2",0.00525314640615607,0.0255,TRUE,-0.651
"A0A9D5A7K5_PEA","A0A9D5A7K5",0.0099039377474396,0.0419,TRUE,-1.37
